nuttcp-r: v8.1.3: socket
nuttcp-r: buflen=65536 nstream=1 port=8190 mode=tcp
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0970 retrans=0 cwnd=25716
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0399 retrans=0 cwnd=25716
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0555 retrans=0 cwnd=25716
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.0417 retrans=0 cwnd=25716
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.1438 retrans=0 cwnd=25716
megabytes=6.0000 real_sec=0.10 rate_Mbps=503.2309 retrans=0 cwnd=25716
megabytes=5.8125 real_sec=0.10 rate_Mbps=487.6122 retrans=0 cwnd=25716
megabytes=5.7500 real_sec=0.10 rate_Mbps=482.5476 retrans=0 cwnd=25716
megabytes=5.8750 real_sec=0.10 rate_Mbps=492.8356 retrans=0 cwnd=25716
megabytes=5.7500 real_sec=0.10 rate_Mbps=482.3401 retrans=0 cwnd=25716
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.5417 retrans=0 cwnd=25716
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.5463 retrans=0 cwnd=25716
megabytes=5.6250 real_sec=0.10 rate_Mbps=472.0150 retrans=0 cwnd=25716
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.3738 retrans=0 cwnd=25716
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.8451 retrans=0 cwnd=25716
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.2858 retrans=0 cwnd=25716
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.1936 retrans=0 cwnd=25716
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.3919 retrans=0 cwnd=25751
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.3458 retrans=0 cwnd=25751
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.4090 retrans=0 cwnd=25751
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1351 retrans=0 cwnd=25751
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1214 retrans=0 cwnd=25751
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1078 retrans=0 cwnd=25751
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1351 retrans=0 cwnd=25751
megabytes=5.3750 real_sec=0.10 rate_Mbps=450.9012 retrans=0 cwnd=25751
megabytes=5.4375 real_sec=0.10 rate_Mbps=455.9254 retrans=0 cwnd=25952
megabytes=5.3750 real_sec=0.10 rate_Mbps=451.1132 retrans=0 cwnd=25952
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.0257 retrans=0 cwnd=25952
megabytes=5.3750 real_sec=0.10 rate_Mbps=450.7299 retrans=0 cwnd=25952
megabytes=5.3750 real_sec=0.10 rate_Mbps=451.0501 retrans=0 cwnd=25952
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1899 retrans=0 cwnd=25952
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1579 retrans=0 cwnd=25952
megabytes=5.3750 real_sec=0.10 rate_Mbps=450.8832 retrans=0 cwnd=25952
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1169 retrans=0 cwnd=26241
megabytes=5.3750 real_sec=0.10 rate_Mbps=450.9057 retrans=0 cwnd=26241
megabytes=5.4375 real_sec=0.10 rate_Mbps=455.8616 retrans=0 cwnd=26249
megabytes=5.3750 real_sec=0.10 rate_Mbps=451.1448 retrans=0 cwnd=26249
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.3873 retrans=0 cwnd=26249
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1169 retrans=0 cwnd=26249
megabytes=5.4375 real_sec=0.10 rate_Mbps=455.8616 retrans=0 cwnd=26249
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.6643 retrans=0 cwnd=26249
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1214 retrans=0 cwnd=26643
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.3042 retrans=0 cwnd=26643
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1990 retrans=0 cwnd=26643
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.3734 retrans=0 cwnd=26643
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.2899 retrans=0 cwnd=26643
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.6920 retrans=0 cwnd=26643
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.3734 retrans=0 cwnd=26643
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.6350 retrans=0 cwnd=26651
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.6023 retrans=0 cwnd=27141
megabytes=5.4375 real_sec=0.10 rate_Mbps=456.1169 retrans=0 cwnd=27141
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.8026 retrans=0 cwnd=27141
megabytes=5.5000 real_sec=0.10 rate_Mbps=461.4427 retrans=0 cwnd=27149
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.8450 retrans=0 cwnd=27149
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.8450 retrans=0 cwnd=27149
megabytes=5.5625 real_sec=0.10 rate_Mbps=466.6443 retrans=0 cwnd=27149
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.8450 retrans=0 cwnd=27744
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.7931 retrans=0 cwnd=27744
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.9489 retrans=0 cwnd=27744
megabytes=5.6875 real_sec=0.10 rate_Mbps=477.0782 retrans=0 cwnd=27744
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.8686 retrans=0 cwnd=27744
megabytes=5.6875 real_sec=0.10 rate_Mbps=477.0925 retrans=0 cwnd=27744
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.8734 retrans=0 cwnd=27744
megabytes=5.6875 real_sec=0.10 rate_Mbps=477.0973 retrans=0 cwnd=27752
megabytes=5.7500 real_sec=0.10 rate_Mbps=482.3594 retrans=0 cwnd=28443
megabytes=5.6250 real_sec=0.10 rate_Mbps=471.8592 retrans=0 cwnd=28443
megabytes=5.7500 real_sec=0.10 rate_Mbps=482.2774 retrans=0 cwnd=28443
megabytes=5.6875 real_sec=0.10 rate_Mbps=476.8398 retrans=0 cwnd=28443
megabytes=5.8125 real_sec=0.10 rate_Mbps=487.8952 retrans=0 cwnd=28443
megabytes=5.7500 real_sec=0.10 rate_Mbps=482.3546 retrans=0 cwnd=28443
megabytes=5.7500 real_sec=0.10 rate_Mbps=482.1232 retrans=0 cwnd=28443
megabytes=5.7500 real_sec=0.10 rate_Mbps=482.2823 retrans=0 cwnd=29220
megabytes=5.8125 real_sec=0.10 rate_Mbps=487.8610 retrans=0 cwnd=29220
megabytes=5.8125 real_sec=0.10 rate_Mbps=487.3783 retrans=0 cwnd=29220
megabytes=5.8125 real_sec=0.10 rate_Mbps=487.5830 retrans=0 cwnd=29220
megabytes=5.8125 real_sec=0.10 rate_Mbps=487.5781 retrans=0 cwnd=29229
megabytes=5.8750 real_sec=0.10 rate_Mbps=493.0625 retrans=0 cwnd=29229
megabytes=5.8750 real_sec=0.10 rate_Mbps=492.8356 retrans=0 cwnd=29229
megabytes=5.8125 real_sec=0.10 rate_Mbps=487.5878 retrans=0 cwnd=30085
megabytes=5.8750 real_sec=0.10 rate_Mbps=492.8258 retrans=0 cwnd=30085
megabytes=5.8750 real_sec=0.10 rate_Mbps=492.8652 retrans=0 cwnd=30085
megabytes=5.9375 real_sec=0.10 rate_Mbps=498.0437 retrans=0 cwnd=30085
megabytes=5.9375 real_sec=0.10 rate_Mbps=498.0587 retrans=0 cwnd=30085
megabytes=5.8750 real_sec=0.10 rate_Mbps=492.6337 retrans=0 cwnd=30085
megabytes=6.0000 real_sec=0.10 rate_Mbps=503.3165 retrans=0 cwnd=30085
megabytes=5.9375 real_sec=0.10 rate_Mbps=498.0686 retrans=0 cwnd=30094
megabytes=6.0000 real_sec=0.10 rate_Mbps=503.2813 retrans=0 cwnd=31020
megabytes=5.9375 real_sec=0.10 rate_Mbps=498.1035 retrans=0 cwnd=31020
megabytes=6.0000 real_sec=0.10 rate_Mbps=503.3165 retrans=0 cwnd=31029
megabytes=6.0000 real_sec=0.10 rate_Mbps=503.2209 retrans=0 cwnd=31029
megabytes=6.0625 real_sec=0.10 rate_Mbps=508.6509 retrans=0 cwnd=31029
megabytes=6.0000 real_sec=0.10 rate_Mbps=503.3819 retrans=0 cwnd=31029
megabytes=6.0625 real_sec=0.10 rate_Mbps=508.6611 retrans=0 cwnd=31029
megabytes=6.0625 real_sec=0.10 rate_Mbps=508.4018 retrans=0 cwnd=32034
megabytes=6.0625 real_sec=0.10 rate_Mbps=508.6967 retrans=0 cwnd=32034
megabytes=6.1250 real_sec=0.10 rate_Mbps=513.5044 retrans=0 cwnd=32034
megabytes=6.0625 real_sec=0.10 rate_Mbps=508.7171 retrans=0 cwnd=32034
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.9984 retrans=0 cwnd=32043
megabytes=6.1250 real_sec=0.10 rate_Mbps=513.9821 retrans=0 cwnd=32043
megabytes=6.1250 real_sec=0.10 rate_Mbps=513.6892 retrans=0 cwnd=32043
megabytes=6.1250 real_sec=0.10 rate_Mbps=514.0130 retrans=0 cwnd=33100
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0451 retrans=0 cwnd=33109
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0503 retrans=0 cwnd=33109
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0503 retrans=0 cwnd=33109
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2618 retrans=0 cwnd=33109
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.3142 retrans=0 cwnd=33118
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.9569 retrans=0 cwnd=33118
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.3824 retrans=0 cwnd=34236
megabytes=6.3125 real_sec=0.10 rate_Mbps=529.5150 retrans=0 cwnd=34236
megabytes=6.3125 real_sec=0.10 rate_Mbps=529.4779 retrans=0 cwnd=34236
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.3876 retrans=0 cwnd=34236
megabytes=6.3125 real_sec=0.10 rate_Mbps=529.4938 retrans=0 cwnd=34245
megabytes=6.3125 real_sec=0.10 rate_Mbps=529.4515 retrans=0 cwnd=34245
megabytes=6.3750 real_sec=0.10 rate_Mbps=534.8433 retrans=0 cwnd=35416
megabytes=6.3750 real_sec=0.10 rate_Mbps=534.7845 retrans=0 cwnd=35416
megabytes=6.3125 real_sec=0.10 rate_Mbps=529.4620 retrans=0 cwnd=35416
megabytes=6.4375 real_sec=0.10 rate_Mbps=540.0869 retrans=0 cwnd=35416
megabytes=6.3750 real_sec=0.10 rate_Mbps=534.7738 retrans=0 cwnd=35416
megabytes=6.3750 real_sec=0.10 rate_Mbps=534.7149 retrans=0 cwnd=35424
megabytes=6.5000 real_sec=0.10 rate_Mbps=545.3250 retrans=0 cwnd=35424
megabytes=6.4375 real_sec=0.10 rate_Mbps=540.0166 retrans=0 cwnd=36639
megabytes=6.4375 real_sec=0.10 rate_Mbps=539.9410 retrans=0 cwnd=36639
megabytes=6.4375 real_sec=0.10 rate_Mbps=540.0869 retrans=0 cwnd=36639
megabytes=6.5000 real_sec=0.10 rate_Mbps=545.2486 retrans=0 cwnd=36648
megabytes=6.5000 real_sec=0.10 rate_Mbps=545.2159 retrans=0 cwnd=36648
megabytes=6.5625 real_sec=0.10 rate_Mbps=550.5519 retrans=0 cwnd=36648
megabytes=6.4375 real_sec=0.10 rate_Mbps=539.9734 retrans=0 cwnd=36657
megabytes=6.5625 real_sec=0.10 rate_Mbps=550.5189 retrans=0 cwnd=37906
megabytes=6.5625 real_sec=0.10 rate_Mbps=550.5575 retrans=0 cwnd=37915
megabytes=6.5625 real_sec=0.10 rate_Mbps=550.4804 retrans=0 cwnd=37915
megabytes=6.5625 real_sec=0.10 rate_Mbps=550.5024 retrans=0 cwnd=37915
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7453 retrans=0 cwnd=37915
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7453 retrans=0 cwnd=37924
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.5175 retrans=0 cwnd=39217
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.9510 retrans=0 cwnd=39226
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.6182 retrans=0 cwnd=39226
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.8676 retrans=0 cwnd=39226
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.9545 retrans=0 cwnd=39234
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2197 retrans=0 cwnd=39234
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.9321 retrans=0 cwnd=40571
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.3500 retrans=0 cwnd=40571
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.9096 retrans=0 cwnd=40571
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2820 retrans=0 cwnd=40571
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2650 retrans=0 cwnd=40580
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.3654 retrans=0 cwnd=40580
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5597 retrans=0 cwnd=40589
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4054 retrans=0 cwnd=41952
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5425 retrans=0 cwnd=41952
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7341 retrans=0 cwnd=41952
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5082 retrans=0 cwnd=41961
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.5554 retrans=0 cwnd=41961
megabytes=6.8750 real_sec=0.10 rate_Mbps=577.1092 retrans=0 cwnd=41961
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.6880 retrans=0 cwnd=43368
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.4055 retrans=0 cwnd=43376
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.1576 retrans=0 cwnd=43376
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0528 retrans=0 cwnd=43376
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.4862 retrans=0 cwnd=43385
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0910 retrans=0 cwnd=43385
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2437 retrans=0 cwnd=44801
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8375 retrans=0 cwnd=44809
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.1751 retrans=0 cwnd=44809
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4140 retrans=0 cwnd=44818
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.6921 retrans=0 cwnd=44818
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.7418 retrans=0 cwnd=44818
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=46277
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.4132 retrans=0 cwnd=46277
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4199 retrans=0 cwnd=46286
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4691 retrans=0 cwnd=46286
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=46286
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3729 retrans=0 cwnd=46295
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=47282
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3670 retrans=0 cwnd=47282
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4514 retrans=0 cwnd=47291
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=47291
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=47300
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=47300
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=48008
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=48016
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=48016
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3980 retrans=0 cwnd=48025
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.8856 retrans=0 cwnd=48025
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.5669 retrans=0 cwnd=48034
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3684 retrans=0 cwnd=48034
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5225 retrans=0 cwnd=48471
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=48471
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3329 retrans=0 cwnd=48471
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3200 retrans=0 cwnd=48471
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4691 retrans=0 cwnd=48471
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3270 retrans=0 cwnd=48471
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2907 retrans=0 cwnd=48881
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=48881
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4277 retrans=0 cwnd=48881
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4632 retrans=0 cwnd=48890
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=48890
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4336 retrans=0 cwnd=48890
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.6980 retrans=0 cwnd=49248
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.9435 retrans=0 cwnd=49248
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=49248
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4928 retrans=0 cwnd=49248
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=49248
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4277 retrans=0 cwnd=49248
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=49615
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4395 retrans=0 cwnd=49615
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=49624
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4158 retrans=0 cwnd=49624
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.8035 retrans=0 cwnd=49633
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.8486 retrans=0 cwnd=49633
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=49843
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=49851
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2437 retrans=0 cwnd=49851
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=49860
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=49869
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4514 retrans=0 cwnd=49869
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=50210
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=50210
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=50210
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=50210
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=50210
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=50210
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=50585
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4217 retrans=0 cwnd=50585
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9208 retrans=0 cwnd=50585
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.7655 retrans=0 cwnd=50585
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=50585
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4573 retrans=0 cwnd=50585
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=51005
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3625 retrans=0 cwnd=51005
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5343 retrans=0 cwnd=51005
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9364 retrans=0 cwnd=51005
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.0310 retrans=0 cwnd=51005
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.8723 retrans=0 cwnd=51005
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=51372
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=51372
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=51372
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.0724 retrans=0 cwnd=51372
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=51372
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=51372
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=51634
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4810 retrans=0 cwnd=51634
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3744 retrans=0 cwnd=51634
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=51634
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=51634
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4787 retrans=0 cwnd=51634
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4632 retrans=0 cwnd=52071
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=52071
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=52071
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=52071
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4336 retrans=0 cwnd=52071
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=52071
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=52403
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4751 retrans=0 cwnd=52403
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=52403
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3862 retrans=0 cwnd=52403
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2789 retrans=0 cwnd=52403
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=52403
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4040 retrans=0 cwnd=52403
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2789 retrans=0 cwnd=52805
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1673 retrans=0 cwnd=52805
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4514 retrans=0 cwnd=52805
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=52805
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=52805
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=52805
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4040 retrans=0 cwnd=53320
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=53329
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2495 retrans=0 cwnd=53329
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=53338
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=53347
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4217 retrans=0 cwnd=53347
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=53740
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=53740
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4691 retrans=0 cwnd=53740
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=53740
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=53740
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=53740
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=54028
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=54028
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.7801 retrans=0 cwnd=54028
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=54028
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=54028
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=54028
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0969 retrans=0 cwnd=54430
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=54430
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.3440 retrans=0 cwnd=54430
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.1671 retrans=0 cwnd=54430
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8666 retrans=0 cwnd=54430
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5402 retrans=0 cwnd=54430
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2672 retrans=0 cwnd=54850
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3200 retrans=0 cwnd=54850
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2965 retrans=0 cwnd=54858
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=54867
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=54867
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4988 retrans=0 cwnd=54876
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=55322
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8317 retrans=0 cwnd=55322
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5580 retrans=0 cwnd=55322
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=55322
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0734 retrans=0 cwnd=55322
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3033 retrans=0 cwnd=55322
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.1169 retrans=0 cwnd=55785
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9091 retrans=0 cwnd=55785
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5462 retrans=0 cwnd=55793
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.5139 retrans=0 cwnd=55802
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=55802
